,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
23473,11272,29.0,4.7,17.480448,78.468213,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,20002.50894215846
23474,7810,27.0,4.8,27.053726,75.89282,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,17,20002.508942126886
23475,22940,27.0,4.7,12.416356,76.709103,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.508942126886
23476,36760,38.0,4.6,26.971411,75.843604,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.508942126886
23477,42211,20.0,4.6,19.085831,72.863984,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,16,20002.508942126886
23478,35331,27.0,4.9,21.235047,72.85859,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,10,20002.508942126886
23479,34906,31.0,3.7,27.230934,78.114095,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,20002.508942126886
23480,27049,28.0,4.9,0.11,0.11,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,18,20002.508942126886
23481,19755,36.0,4.1,0.04,0.04,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.508942126886
23482,16204,22.0,4.7,0.09,0.09,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,20002.508942126886
23483,44674,27.0,4.9,19.161999,72.948493,Stormy,High,1,Meal,scooter,0.0,No,Urban,21,20002.508942126886
23484,4367,,,21.276884,72.883616,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,47,20002.508942070177
23485,19644,32.0,4.6,21.279834,72.908666,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,18,20002.508942070177
23486,4238,39.0,4.1,21.300096,72.919122,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,20002.508942070177
23487,36985,20.0,4.9,12.397928,76.677889,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,20002.508942070177
23488,23301,27.0,5.0,12.379524,76.72262,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,20002.508942070177
23489,23215,36.0,4.9,23.364631,77.531663,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,48,20002.508942070177
23490,23901,32.0,4.9,0.01,0.01,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.508942070177
23491,39347,36.0,4.6,13.062161,77.686014,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,20002.508942070177
23492,11467,27.0,4.5,13.002793,80.279982,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,12,20002.508942070177
23493,8990,31.0,4.8,22.5991,88.450467,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.508942070177
23494,17188,33.0,4.2,13.136279,80.284568,Sandstorms,Medium,2,Snack,motorcycle,1.0,Yes,Metropolitian,39,20002.508942070177
23495,28548,24.0,4.7,22.794648,75.944377,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,22,20002.508942070177
23496,10613,31.0,4.7,26.930262,75.803013,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.50894197849
23497,26863,27.0,4.9,22.871226,75.997522,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,17,20002.50894197849
23498,18168,21.0,4.4,30.372686,78.07889,Cloudy,High,2,Drinks,scooter,0.0,No,Metropolitian,34,20002.50894197849
23499,37455,21.0,4.7,22.731847,75.961991,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.50894197849
23500,35231,32.0,4.9,17.503216,78.572111,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,15,20002.50894197849
23501,22145,36.0,4.9,23.463783,85.436967,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,20002.50894197849
23502,28825,39.0,4.6,12.353994,76.656167,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,20002.50894197849
23503,26437,35.0,4.2,11.132169,77.109594,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,31,20002.50894197849
23504,11640,28.0,4.9,0.07,0.07,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.50894197849
23505,548,20.0,4.7,27.024142,75.915704,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,20002.50894197849
23506,29376,26.0,4.5,12.304747,76.645861,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,20002.50894197849
23507,1104,23.0,4.2,22.380526,73.240937,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,35,20002.50894197849
23508,18374,36.0,4.6,17.539585,78.502621,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,20002.50894173106
23509,17787,38.0,4.0,22.350237,73.198921,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,32,20002.50894173106
23510,28306,50.0,6.0,13.045662,77.72413,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,28,20002.50894173106
23511,11952,22.0,5.0,26.836536,75.907333,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,43,20002.50894173106
23512,34481,24.0,4.5,30.370722,78.090221,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,18,20002.50894173106
23513,16575,29.0,4.1,26.971191,75.882083,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.50894173106
23514,9319,39.0,4.9,31.035817,75.953112,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,42,20002.50894173106
23515,20328,37.0,4.5,19.075838,72.842658,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,30,20002.50894173106
23516,948,38.0,4.3,22.441844,73.295081,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,48,20002.50894173106
23517,20692,39.0,4.7,23.485164,85.454097,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,20002.50894173106
23518,27495,23.0,4.5,0.02,0.02,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.50894173106
23519,28077,27.0,4.6,19.246269,72.906721,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.508939612107
23520,38981,24.0,4.6,17.501668,78.478321,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,23,20002.508939612107
23521,33962,24.0,4.9,11.03185,77.041082,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,27,20002.508939612107
23522,29236,26.0,4.6,30.90286,75.832199,Sunny,High,1,Meal,motorcycle,0.0,No,,13,20002.508939612107
23523,29202,36.0,4.2,13.139645,80.332268,Sandstorms,Medium,2,Buffet,scooter,2.0,No,Urban,38,20002.508939612107
23524,22253,36.0,4.6,13.039096,77.700625,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,29,20002.508939612107
23525,43520,24.0,4.6,22.649358,88.513452,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21,20002.508939612107
23526,16820,21.0,4.7,17.52233,78.559654,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.508939612107
23527,32951,33.0,4.6,23.42925,85.420464,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,20002.508939612107
23528,21277,24.0,4.6,13.155479,80.34311,Windy,Low,2,Snack,scooter,0.0,No,Urban,10,20002.508939612107
23529,5008,28.0,4.9,18.987584,72.892585,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.508939612107
23530,448,20.0,4.6,0.08,0.08,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,19,20002.508936266273
23531,20943,27.0,4.7,12.427954,76.795169,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,15,20002.508936266273
23532,30364,23.0,4.4,23.45925,85.450464,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,20002.508936266273
23533,44252,36.0,4.3,23.481489,85.454253,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,20002.508936266273
23534,11209,27.0,4.6,12.994179,77.675797,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.508936266273
23535,4297,21.0,4.9,12.986229,77.676791,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,18,20002.508936266273
23536,44301,31.0,3.9,17.538998,78.580366,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,38,20002.508936266273
23537,43242,30.0,4.9,18.957584,72.862585,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.508936266273
23538,13055,33.0,4.3,26.952908,75.842934,Windy,Low,0,Meal,motorcycle,,No,Metropolitian,29,20002.508936266273
23539,37192,20.0,4.9,22.33,73.18,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,,14,20002.508936266273
23540,9364,38.0,4.7,25.594697,81.974492,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.508936266273
23541,14504,25.0,4.4,17.470371,78.497225,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,15,20002.508936266273
23542,7535,22.0,4.8,22.890072,76.022574,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,20002.508936266273
23543,36498,33.0,4.8,15.556205,73.816668,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,27,20002.508936266273
23544,7611,29.0,4.0,12.354747,76.695861,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,37,20002.508930565673
23545,36250,,,13.086762,80.271865,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,18,20002.508930565673
23546,7365,24.0,4.8,27.01519,75.920753,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.508929915573
23547,43370,27.0,4.6,17.472819,78.499578,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,19,20002.508929915573
23548,1127,23.0,4.7,26.989596,75.940512,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,48,20002.508929915573
23549,2780,26.0,4.9,10.137364,76.418258,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,24,20002.508929914886
23550,20791,20.0,4.9,0.01,0.01,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.508929914886
23551,1799,34.0,4.1,23.314015,77.458236,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.508929914886
23552,34210,33.0,3.5,11.086298,77.042076,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.508928674964
23553,26473,23.0,4.6,26.99519,75.900753,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.508928674964
23554,23392,,,0.02,0.02,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.508928657215
23555,2387,22.0,4.6,22.785536,75.933106,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.508928657215
23556,19418,25.0,4.8,27.043483,75.933139,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.508928632316
23557,14013,23.0,4.6,18.643811,74.009315,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,27,20002.508928632316
23558,2060,38.0,4.6,18.576216,73.902527,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20,20002.508928510295
23559,30372,26.0,4.6,19.064049,72.895203,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.508928510295
23560,22032,,,12.366967,76.653067,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,23,20002.508928510295
23561,14322,37.0,4.8,0.01,0.01,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,25,20002.508928365918
23562,34496,27.0,4.5,26.99294,75.883007,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,20002.508928365918
23563,20106,22.0,4.9,17.503809,78.456744,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,20002.508928365918
23564,13207,36.0,4.7,22.586461,88.424453,Sandstorms,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,32,20002.508928357853
23565,45103,22.0,4.7,26.964142,75.855704,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.508928357853
23566,31500,37.0,4.9,30.352735,78.074222,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.508928357853
23567,6066,37.0,4.8,22.318096,73.177753,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,17,20002.508927591884
23568,3512,31.0,4.7,13.045996,80.291898,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.508927581897
23569,43466,24.0,4.7,19.104237,72.935553,Stormy,Jam,2,Buffet,scooter,1.0,No,,17,20002.508927581897
23570,11633,34.0,4.3,23.496792,85.396842,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.508927581897
23571,39959,28.0,4.9,13.064365,77.746155,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.50892756131
23572,30102,,,18.59144,73.844855,Sandstorms,High,1,Meal,scooter,,No,Metropolitian,10,20002.50892756131
23573,28539,34.0,4.8,27.004142,75.895704,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,28,20002.5089275021
23574,16225,29.0,4.9,18.543811,73.909315,Sunny,Low,1,Snack,scooter,1.0,No,Urban,16,20002.5089275021
23575,7556,21.0,4.0,12.321072,76.664878,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.50892717202
23576,25743,,,21.296884,72.903616,Windy,Jam,2,Snack,electric_scooter,2.0,Yes,Metropolitian,42,20002.50892717202
23577,7816,25.0,5.0,0.13,0.13,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,15,20002.508926729053
23578,19014,25.0,4.1,17.491477,78.46035,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,20002.508926729053
23579,24515,38.0,4.6,0.04,0.04,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,24,20002.50892661911
23580,43122,26.0,4.3,22.340237,73.188921,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.50892661911
23581,5758,22.0,4.9,26.932328,75.824257,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,19,20002.50892661911
23582,20672,37.0,4.6,18.566719,73.860327,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.508925745686
23583,6695,23.0,4.8,18.669299,74.027902,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,20002.508925745686
23584,41112,32.0,4.9,22.86004,76.012847,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.508925745686
23585,41830,26.0,4.6,13.221809,80.349104,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,23,20002.508925745686
23586,37799,31.0,4.8,18.593934,73.945367,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,24,20002.50892571545
23587,26913,21.0,5.0,19.1693,72.885451,Stormy,Low,1,Drinks,motorcycle,1.0,,Urban,12,20002.50892571545
23588,2263,37.0,3.1,22.440526,73.300937,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.508925707545
23589,7802,33.0,4.6,11.041852,77.016268,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,27,20002.508925707545
23590,31753,22.0,4.8,13.194181,80.366442,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,22,20002.508925707545
23591,38164,33.0,4.3,11.073009,77.04544,Fog,Jam,2,Buffet,motorcycle,0.0,No,Urban,45,20002.508925707545
23592,41231,31.0,4.9,11.124136,77.093303,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.508925671784
23593,3260,27.0,4.8,31.035562,75.962841,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,16,20002.50891082552
23594,29289,32.0,4.7,22.83806,75.9834,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.50891082552
23595,33145,36.0,4.2,19.936969,75.388894,Fog,Medium,1,Buffet,motorcycle,2.0,No,Urban,35,20002.50891082552
23596,27385,33.0,5.0,12.381072,76.724878,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,20002.50891082552
23597,17229,28.0,4.7,17.490448,78.478213,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,16,20002.50891082552
23598,8273,38.0,4.3,23.465164,85.434097,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.50891082552
23599,3871,21.0,4.6,18.590963,73.888972,Sunny,Jam,2,Snack,motorcycle,0.0,No,Urban,17,20002.50891082552
23600,35767,36.0,4.6,0.07,0.07,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.50891082552
23601,1774,39.0,4.5,23.250791,77.45702,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.50891082552
23602,42994,23.0,4.8,17.503216,78.572111,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.50891082552
23603,14051,35.0,4.6,13.082793,80.359982,Sunny,Jam,1,Drinks,motorcycle,1.0,No,,29,20002.50891082552
23604,2840,29.0,5.0,10.016881,76.355397,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.50891082552
23605,31949,33.0,4.5,26.846536,75.917333,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,36,20002.508910276043
23606,37453,22.0,4.8,21.303343,72.922731,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.508910276043
23607,40303,34.0,4.8,23.254459,77.474976,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.508910276043
23608,2615,36.0,5.0,22.438096,73.297753,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,48,20002.508910276043
23609,13721,29.0,4.7,0.13,0.13,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,20,20002.508910276043
23610,36744,38.0,4.6,13.091878,80.258519,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.508910276043
23611,8369,39.0,4.8,27.051927,75.937282,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,26,20002.508910276043
23612,26993,25.0,4.9,0.02,0.02,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,20002.508910276043
23613,24805,30.0,4.7,30.371281,78.078022,Cloudy,High,1,Drinks,scooter,2.0,No,Metropolitian,38,20002.508910276043
23614,19944,36.0,4.3,19.183249,72.926749,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,20002.508910276043
23615,17242,38.0,4.8,30.989584,75.899346,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,43,20002.508910276043
23616,22502,34.0,4.7,0.04,0.04,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,20002.50891020396
23617,12718,22.0,5.0,22.821226,75.947522,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,,15,20002.50891020396
23618,20465,36.0,4.4,11.004136,76.973303,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.50891020396
23619,1511,20.0,4.3,23.365164,85.334097,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.50891020396
23620,31695,,,22.755835,75.917648,,,1,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.50891020396
23621,34183,23.0,4.8,17.52971,78.438855,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,20002.50891020396
23622,22242,32.0,5.0,19.17663,72.879976,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.50891020396
23623,5281,26.0,4.6,26.582106,80.417797,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,27,20002.50891020396
23624,14701,36.0,4.1,12.376967,76.663067,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.50891020396
23625,28518,24.0,4.9,30.501281,78.208022,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.50891020396
23626,42486,36.0,4.9,19.934733,75.413942,Sunny,Medium,1,Meal,scooter,0.0,No,Urban,19,20002.50891020396
23627,37919,21.0,4.5,18.540963,73.838972,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,13,20002.50891020396
23628,23613,35.0,4.2,18.660963,73.958972,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,34,20002.5089101856
23629,7215,21.0,4.4,12.417978,76.696792,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.5089101856
23630,33605,,,23.464878,85.425739,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.5089101856
23631,18118,36.0,4.7,23.404422,85.3829,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.5089101856
23632,15376,22.0,5.0,22.639358,88.503452,Cloudy,Jam,2,Snack,scooter,3.0,No,Metropolitian,44,20002.5089101856
23633,1792,22.0,5.0,22.823839,75.967429,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,29,20002.5089101856
23634,13698,32.0,5.0,21.203434,72.834492,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,20002.5089101856
23635,27825,34.0,4.6,30.995915,75.898259,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.5089101856
23636,20515,37.0,3.5,17.541976,78.475883,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.50891016693
23637,16857,31.0,4.3,19.004237,72.835553,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.50891016693
23638,43766,27.0,4.9,19.163249,72.906749,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,18,20002.50891016693
23639,34673,24.0,4.8,27.250934,78.134095,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.50891016693
23640,23405,27.0,4.8,26.492581,80.325628,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,14,20002.50891016693
23641,13723,39.0,4.8,11.033669,77.006494,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.50891016693
23642,42551,28.0,4.9,13.065479,80.25311,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.50891016693
23643,38979,29.0,4.9,10.145573,76.446958,Cloudy,Low,2,Snack,scooter,,No,Metropolitian,23,20002.50891016693
23644,20191,22.0,4.7,17.521477,78.49035,Windy,Low,2,Snack,scooter,0.0,No,,12,20002.508910103534
23645,35238,33.0,5.0,27.275928,78.078092,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,20002.508910103534
23646,9015,31.0,4.8,23.306261,77.419605,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,30,20002.508910103534
23647,8948,33.0,4.3,27.001927,75.887282,Cloudy,Jam,1,Meal,scooter,2.0,No,Urban,38,20002.508910103534
23648,33502,25.0,4.9,19.2313,72.886191,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,20002.508910103534
23649,25190,30.0,4.6,26.981191,75.892083,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,52,20002.508910103534
23650,9519,23.0,4.3,22.659367,88.523187,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.508910103534
23651,34095,26.0,4.8,23.463783,85.436967,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.508910103534
23652,22209,,,22.802634,75.966959,Stormy,Low,2,Drinks,motorcycle,0.0,No,,16,20002.508910103534
23653,18281,21.0,4.7,0.06,0.06,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.508910103534
23654,2303,39.0,4.9,17.539585,78.502621,Fog,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,47,20002.508910103534
23655,45469,29.0,4.9,21.197729,72.808726,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,17,20002.508910103534
23656,42907,27.0,5.0,15.588603,73.916911,Windy,Jam,2,Meal,scooter,1.0,No,,21,20002.508910088523
23657,27494,27.0,4.7,26.501617,80.343564,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,20002.508910088523
23658,11148,25.0,4.9,0.02,0.02,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,11,20002.508910088523
23659,35682,35.0,4.6,26.941411,75.813604,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,20002.508910088523
23660,36345,36.0,4.6,13.086286,80.335235,Sunny,Low,0,Buffet,motorcycle,,No,Metropolitian,28,20002.508910088523
23661,21784,36.0,5.0,13.084181,80.256442,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,31,20002.508910088523
23662,9669,32.0,4.6,11.032298,77.008349,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.508910088523
23663,42298,32.0,4.9,22.805747,75.978497,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.508910088523
23664,17234,35.0,4.6,12.334569,76.673622,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,20002.508910088523
23665,24667,33.0,4.8,22.755536,75.903106,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,10,20002.508910088523
23666,2822,33.0,4.4,11.04185,77.051082,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.508910081513
23667,20010,27.0,4.7,19.930256,75.373503,Windy,Low,2,Meal,scooter,0.0,No,Urban,13,20002.508910081513
23668,2246,25.0,4.6,15.52395,73.857423,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,26,20002.508910081513
23669,20051,24.0,4.8,0.01,0.01,Fog,Low,1,Drinks,scooter,0.0,No,Urban,13,20002.508910081513
23670,42426,28.0,4.6,11.041753,77.026241,Sunny,Medium,2,Buffet,motorcycle,0.0,No,,10,20002.508910081513
23671,16220,20.0,4.8,13.069166,77.730709,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.508910081513
23672,11223,35.0,4.7,21.285104,72.914342,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.508910081513
23673,6086,22.0,4.5,17.498998,78.540366,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,20002.508910081513
23674,25173,20.0,4.9,23.45925,85.450464,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.50890991839
23675,38986,35.0,3.9,0.08,0.08,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,40,20002.50890991839
23676,25801,,,13.029934,77.779386,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.50890991839
23677,1711,34.0,4.9,11.03091,76.950432,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,20002.50890991839
23678,13850,24.0,4.5,19.926219,75.396017,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,20,20002.50890991839
23679,716,23.0,4.9,18.706215,73.821081,Cloudy,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,36,20002.50890991839
23680,24175,23.0,4.8,15.566162,73.895364,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,20002.50890991839
23681,18448,24.0,4.9,12.983298,77.664293,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.50890991839
23682,1369,,,26.97519,75.880753,,,3,Meal,bicycle,1.0,No,Metropolitian,37,20002.50890991839
